都道府県コード又は市区町村コード,地域コード,都道府県名,市区町村名,調査年月日,地域名,総人口,男性,女性,0-4歳の男性,0-4歳の女性,5-9歳の男性,5-9歳の女性,10-14歳の男性,10-14歳の女性,15-19歳の男性,15-19歳の女性,20-24歳の男性,20-24歳の女性,25-29歳の男性,25-29歳の女性,30-34歳の男性,30-34歳の女性,35-39歳の男性,35-39歳の女性,40-44歳の男性,40-44歳の女性,45-49歳の男性,45-49歳の女性,50-54歳の男性,50-54歳の女性,55-59歳の男性,55-59歳の女性,60-64歳の男性,60-64歳の女性,65-69歳の男性,65-69歳の女性,70-74歳の男性,70-74歳の女性,75-79歳の男性,75-79歳の女性,80-84歳の男性,80-84歳の女性,85歳以上の男性,85歳以上の女性,世帯数,備考
352080,,山口県,岩国市,2023-04-01,御庄出張所管内,2471,1216,1255,67,53,48,53,52,68,46,54,59,50,63,71,76,61,81,74,96,84,112,94,81,87,65,62,77,78,70,71,91,80,52,55,44,59,36,101,1202,
352080,,山口県,岩国市,2023-04-01,北河内出張所管内,1105,535,570,5,9,15,13,10,7,21,15,16,21,18,12,8,3,20,15,19,16,37,22,47,37,34,32,48,47,47,43,73,68,44,62,34,55,39,93,594,
352080,,山口県,岩国市,2023-04-01,南河内出張所管内,1152,555,597,3,6,14,7,12,9,17,9,9,16,15,9,22,10,23,13,23,23,38,29,36,28,37,53,40,39,56,59,66,78,62,55,38,55,44,99,615,
352080,,山口県,岩国市,2023-04-01,師木野出張所管内,490,229,261,4,0,1,2,9,8,10,6,4,7,5,5,3,2,8,5,7,7,11,14,11,6,22,24,17,15,18,29,40,30,28,30,19,25,12,46,276,
352080,,山口県,岩国市,2023-04-01,通津出張所管内,4097,1928,2169,51,42,72,78,90,89,81,90,73,75,79,64,59,56,60,81,104,105,137,133,149,162,141,147,129,109,142,158,210,213,146,175,105,168,100,224,2004,
352080,,山口県,岩国市,2023-04-01,由宇総合支所管内,7952,3747,4205,101,92,145,118,160,157,163,142,143,120,145,152,145,129,182,197,182,207,220,236,269,261,219,234,265,282,318,324,367,417,321,350,202,295,200,492,3947,
352080,,山口県,岩国市,2023-04-01,玖珂支所管内,10394,4963,5431,186,172,211,195,236,236,245,240,226,224,219,189,247,223,241,250,289,296,385,309,382,421,316,312,293,322,355,373,404,447,286,398,244,341,198,483,5154,
352080,,山口県,岩国市,2023-04-01,本郷支所管内,675,309,366,4,2,4,8,4,8,2,4,4,6,3,7,7,4,11,6,7,6,15,9,18,8,21,18,25,20,33,37,57,42,34,35,20,34,40,112,443,
352080,,山口県,岩国市,2023-04-01,周東総合支所管内,11488,5515,5973,171,155,172,161,198,189,217,220,252,198,244,200,220,197,240,223,322,286,359,351,406,376,315,343,372,359,435,462,579,595,410,515,297,433,306,710,5819,
352080,,山口県,岩国市,2023-04-01,錦総合支所管内,2197,1000,1197,11,9,19,12,35,15,21,28,17,23,14,21,22,21,26,24,47,54,52,55,55,39,49,52,78,78,104,102,139,144,102,123,88,128,121,269,1292,
352080,,山口県,岩国市,2023-04-01,美川支所管内,789,352,437,1,1,0,0,4,5,4,4,5,3,6,3,8,5,11,7,10,3,10,12,13,17,20,22,28,22,50,36,52,57,40,56,37,66,53,118,525,
352080,,山口県,岩国市,2023-04-01,美和総合支所管内,3385,1604,1781,18,18,33,30,52,48,60,57,44,55,37,41,43,38,54,50,68,55,96,97,103,102,115,127,116,134,175,144,201,205,139,157,100,158,150,265,1779,
