都道府県コード又は市区町村コード,地域コード,都道府県名,市区町村名,調査年月日,地域名,総人口,男性,女性,0-4歳の男性,0-4歳の女性,5-9歳の男性,5-9歳の女性,10-14歳の男性,10-14歳の女性,15-19歳の男性,15-19歳の女性,20-24歳の男性,20-24歳の女性,25-29歳の男性,25-29歳の女性,30-34歳の男性,30-34歳の女性,35-39歳の男性,35-39歳の女性,40-44歳の男性,40-44歳の女性,45-49歳の男性,45-49歳の女性,50-54歳の男性,50-54歳の女性,55-59歳の男性,55-59歳の女性,60-64歳の男性,60-64歳の女性,65-69歳の男性,65-69歳の女性,70-74歳の男性,70-74歳の女性,75-79歳の男性,75-79歳の女性,80-84歳の男性,80-84歳の女性,85歳以上の男性,85歳以上の女性,世帯数,備考
352080,,山口県,岩国市,2020-04-01,御庄出張所管内,2436,1183,1253,57,51,58,69,45,59,49,54,52,49,70,68,78,76,75,70,95,90,107,100,73,71,73,66,75,73,67,78,85,76,58,57,28,63,38,83,1155,
352080,,山口県,岩国市,2020-04-01,北河内出張所管内,1201,581,620,8,7,14,11,15,10,28,26,24,22,10,3,14,8,28,21,29,21,40,39,44,33,40,38,48,51,58,61,64,61,53,60,26,56,38,92,620,
352080,,山口県,岩国市,2020-04-01,南河内出張所管内,1267,612,655,7,7,15,3,17,11,18,23,15,15,18,13,29,9,23,24,31,24,37,27,27,46,46,45,52,47,60,68,76,75,51,63,39,53,51,102,650,
352080,,山口県,岩国市,2020-04-01,師木野出張所管内,528,243,285,1,1,5,6,9,8,6,7,8,4,4,3,8,5,10,4,9,13,13,7,14,15,18,18,18,20,34,29,31,43,26,29,16,26,13,47,290,
352080,,山口県,岩国市,2020-04-01,通津出張所管内,4369,2056,2313,48,66,95,87,89,82,103,126,105,85,60,54,73,82,65,95,131,119,158,156,141,141,136,134,131,147,177,176,209,214,143,197,101,132,91,220,2057,
352080,,山口県,岩国市,2020-04-01,由宇総合支所管内,8229,3859,4370,121,100,153,146,174,150,175,166,183,160,136,135,178,151,162,207,194,219,273,267,221,217,225,239,278,332,368,370,393,408,263,343,181,285,181,475,3914,
352080,,山口県,岩国市,2020-04-01,玖珂総合支所管内,10671,5048,5623,189,173,236,226,257,247,259,267,228,235,198,196,216,218,287,281,354,318,374,380,368,342,291,338,318,357,388,400,388,452,295,409,221,313,181,471,5083,
352080,,山口県,岩国市,2020-04-01,本郷支所管内,772,355,417,5,7,3,9,7,11,3,9,8,7,12,6,10,8,10,7,15,6,18,13,17,12,22,23,30,31,52,37,40,38,36,38,28,39,39,116,483,
352080,,山口県,岩国市,2020-04-01,周東総合支所管内,11971,5711,6260,159,162,179,159,218,230,266,227,255,201,236,194,221,216,279,247,337,329,427,373,332,371,348,317,401,423,536,544,558,630,411,516,288,394,260,727,5852,
352080,,山口県,岩国市,2020-04-01,錦総合支所管内,2454,1082,1372,15,11,26,18,36,21,15,28,26,41,13,28,24,26,41,42,41,56,61,58,37,34,75,80,92,90,126,123,136,144,93,143,96,149,129,280,1406,
352080,,山口県,岩国市,2020-04-01,美川支所管内,933,422,511,1,1,2,1,11,5,6,7,10,3,7,7,10,7,11,4,12,12,12,16,19,22,24,21,39,33,51,46,61,62,49,67,36,75,61,122,593,
352080,,山口県,岩国市,2020-04-01,美和総合支所管内,3755,1748,2007,32,31,58,46,57,66,80,71,57,73,42,47,48,53,64,64,83,73,102,109,100,121,121,146,153,140,193,155,183,194,121,170,107,161,147,287,1855,
