都道府県コード又は市区町村コード,地域コード,都道府県名,市区町村名,調査年月日,地域名,総人口,男性,女性,0-4歳の男性,0-4歳の女性,5-9歳の男性,5-9歳の女性,10-14歳の男性,10-14歳の女性,15-19歳の男性,15-19歳の女性,20-24歳の男性,20-24歳の女性,25-29歳の男性,25-29歳の女性,30-34歳の男性,30-34歳の女性,35-39歳の男性,35-39歳の女性,40-44歳の男性,40-44歳の女性,45-49歳の男性,45-49歳の女性,50-54歳の男性,50-54歳の女性,55-59歳の男性,55-59歳の女性,60-64歳の男性,60-64歳の女性,65-69歳の男性,65-69歳の女性,70-74歳の男性,70-74歳の女性,75-79歳の男性,75-79歳の女性,80-84歳の男性,80-84歳の女性,85歳以上の男性,85歳以上の女性,世帯数,備考
352080,,山口県,岩国市,2024-04-01,御庄出張所管内,2453,1206,1247,62,59,47,47,53,66,38,62,49,48,69,70,73,58,76,76,87,82,106,80,96,96,74,65,74,71,74,76,74,75,66,67,50,57,38,92,1203,
352080,,山口県,岩国市,2024-04-01,北河内出張所管内,1069,514,555,5,5,9,12,14,10,16,11,14,19,12,13,11,1,18,11,20,17,35,19,42,40,36,30,41,43,44,46,71,63,44,60,38,59,44,96,582,
352080,,山口県,岩国市,2024-04-01,南河内出張所管内,1133,544,589,3,6,15,8,7,6,19,11,10,15,15,11,23,11,22,9,23,24,33,31,35,27,30,46,44,43,60,53,60,69,67,70,34,52,44,97,617,
352080,,山口県,岩国市,2024-04-01,師木野出張所管内,483,222,261,4,3,1,1,6,8,9,6,5,6,6,4,6,2,9,6,6,3,10,18,13,5,20,19,18,18,15,27,34,24,34,39,14,25,12,47,278,
352080,,山口県,岩国市,2024-04-01,通津出張所管内,3958,1860,2098,47,36,66,69,95,95,75,75,60,70,71,57,59,50,68,88,87,92,122,122,150,153,142,146,124,125,134,151,186,178,167,204,106,174,101,213,1970,
352080,,山口県,岩国市,2024-04-01,由宇総合支所管内,7892,3708,4184,102,94,139,104,151,154,166,153,165,130,148,154,135,144,176,170,186,208,222,240,246,260,240,217,242,270,299,326,356,386,330,370,215,310,190,494,3984,
352080,,山口県,岩国市,2024-04-01,玖珂支所管内,10288,4945,5343,173,160,201,195,233,222,246,215,213,207,245,199,236,207,238,243,278,278,371,316,372,397,349,338,309,328,320,363,381,417,328,414,243,350,209,494,5132,
352080,,山口県,岩国市,2024-04-01,本郷支所管内,663,305,358,5,2,3,8,7,10,1,4,4,5,3,7,6,6,10,8,8,4,15,8,17,9,19,17,25,20,34,32,54,39,37,33,20,43,37,103,444,
352080,,山口県,岩国市,2024-04-01,周東総合支所管内,11316,5438,5878,174,157,177,158,188,181,208,215,232,203,257,185,230,207,224,212,299,262,343,346,418,376,326,379,336,324,431,442,533,545,447,560,318,423,297,703,5825,
352080,,山口県,岩国市,2024-04-01,錦総合支所管内,2141,971,1170,6,10,19,13,27,13,26,23,17,27,17,18,17,28,23,32,41,51,52,47,63,48,44,44,77,69,104,101,115,133,126,128,77,128,120,257,1280,
352080,,山口県,岩国市,2024-04-01,美川支所管内,736,326,410,0,1,0,0,4,1,3,5,2,4,7,2,10,4,10,5,7,5,10,10,11,15,20,21,27,25,40,33,51,48,44,56,36,62,44,113,494,
352080,,山口県,岩国市,2024-04-01,美和総合支所管内,3298,1565,1733,17,14,31,28,49,47,54,55,48,50,35,41,35,35,57,41,63,55,84,83,108,118,108,123,112,137,158,142,208,195,140,153,112,155,146,261,1751,
