id,date,facility_id,facility_name,facility_type,location,area,total_rooms,occupied_rooms,occupancy_rate,total_guests,domestic_guests,foreign_guests,average_stay_days,average_price,price_index,data_source,metadata_json,created_at
de7fbadb-c38b-4aaf-aee6-1aa1568d7cd5,2025-06-07 05:44:23.234891+00,原爆ドーム_0,原爆ドームエリア 民泊1,民泊,0101000020E6100000B3360E149F8E60408FBF6B10E1324140,原爆ドーム,34,32,0.95,79,60,18,2.61142997003169,22093.601280325565,1.1053274198768215,dummy_accommodation,"{""generated_at"": ""2025-06-07T05:44:23.234909""}",
3516b46f-e5cf-4149-9f3a-16722f869c2e,2025-06-07 07:46:12.098702+00,マツダスタジアム_4,マツダスタジアムエリア ビジネスホテル5,民泊,0101000020E61000000D3627FC668F6040EE327D04D7314140,マツダスタジアム,181,171,0.95,283,255,27,1.628199975458207,12430.061949951707,0.967716819681779,dummy_accommodation,"{""generated_at"": ""2025-06-07T07:46:12.107457""}",
bb62f4ef-e6fb-4213-b16c-70d25f2b1682,2025-06-07 05:44:23.234891+00,原爆ドーム_2,原爆ドームエリア 民泊3,ゲストハウス,0101000020E6100000AFDD97B9768E604067F3C71657324140,原爆ドーム,135,128,0.95,298,231,66,2.103062155981836,10127.47491721219,1.0931283731530206,dummy_accommodation,"{""generated_at"": ""2025-06-07T05:44:23.242235""}",
e77ada68-e33a-457f-8e42-e8ac6bd36775,2025-06-01 11:57:22.043852+00,広島駅_2,広島駅エリア ホテル3,ビジネスホテル,0101000020E6100000C20B68F64F8F60405B04509D55334140,広島駅,31,29,0.95,49,43,5,1.5081922000459604,14730.471654654986,1.0941553051048019,dummy_accommodation,"{""generated_at"": ""2025-06-07T11:57:22.049730""}",
3abaf5e8-72ff-4def-9c09-0b024d5a9d78,2025-06-01 07:46:57.289196+00,宮島_3,宮島エリア ゲストハウス4,ビジネスホテル,0101000020E6100000CC732625628A604099654FE6F1254140,宮島,69,65,0.95,146,113,32,3.2635299829836915,14850.828987632893,1.1709845309691471,dummy_accommodation,"{""generated_at"": ""2025-06-07T07:46:57.292035""}",
46196454-8067-4ccb-980d-239ffbc33358,2025-06-07 02:14:45.186868+00,原爆ドーム_2,原爆ドームエリア 民泊3,ホテル,0101000020E610000039A07566948E604023B48F829F324140,原爆ドーム,144,136,0.95,336,257,78,3.014311616857828,12791.49693096184,0.9163616103791619,dummy_accommodation,"{""generated_at"": ""2025-06-08T02:14:45.187767""}",
4ffd18de-b7be-47ed-b1ff-1c31587b02d6,2025-06-07 11:55:28.704891+00,広島駅_4,広島駅エリア 旅館5,ゲストハウス,0101000020E6100000A2438125318F6040AC00984581334140,広島駅,129,122,0.95,289,244,44,2.2185850502686204,17610.69309911064,0.9409866601474473,dummy_accommodation,"{""generated_at"": ""2025-06-07T11:55:28.716462""}",
6e2fd548-a9da-4ae8-8a3f-5cf9bb42d152,2025-06-07 02:19:52.669511+00,マツダスタジアム_3,マツダスタジアムエリア ホテル4,ホテル,0101000020E61000007C5615796C8F60409C6A265837324140,マツダスタジアム,135,128,0.95,199,168,30,2.7051102051007394,20553.170615095496,1.1770552362777298,dummy_accommodation,"{""generated_at"": ""2025-06-08T02:19:52.678019""}",
e0ed723c-b53f-4671-937e-79e6bd50fbe6,2025-06-07 02:20:40.853534+00,マツダスタジアム_0,マツダスタジアムエリア 民泊1,民泊,0101000020E61000003D166531778F60403591AB838C324140,マツダスタジアム,54,51,0.95,109,92,16,2.411034899461178,10877.11054957573,1.0873739070135553,dummy_accommodation,"{""generated_at"": ""2025-06-08T02:20:40.858345""}",
f17fa3e0-293e-410a-b91a-2658a1c45a84,2025-06-07 02:20:04.415062+00,広島駅_3,広島駅エリア 旅館4,旅館,0101000020E6100000E8FFF1CE118F6040D8782F8F53334140,広島駅,20,19,0.95,29,24,4,1.788683454110379,15306.393142888126,0.9898819072659897,dummy_accommodation,"{""generated_at"": ""2025-06-08T02:20:04.419181""}",
a8ae5450-3328-4eb8-896c-63b3493c7828,2025-06-08 06:47:53.796441+00,広島駅_0,広島駅エリア ゲストハウス1,ゲストハウス,0101000020E61000003EB92232478F604086A20A8E5C324140,広島駅,116,110,0.95,254,232,21,2.0759806115928443,13722.63224759972,0.9398668682887075,dummy_accommodation,"{""generated_at"": ""2025-06-10T06:47:53.805193""}",
4f7870c1-c345-4cc7-ab6f-aa0f854364c7,2025-06-01 05:44:23.308716+00,本通り商店街_2,本通り商店街エリア 民泊3,民泊,0101000020E6100000ED7D71BFB08E60408971B221C2324140,本通り商店街,194,184,0.95,309,279,29,3.401206415540356,24958.129139518816,1.0706696423632605,dummy_accommodation,"{""generated_at"": ""2025-06-07T05:44:23.317321""}",
11112317-1c93-4f3f-a9ff-cf83ee0a7947,2025-06-01 04:58:54.81593+00,宮島_3,宮島エリア ビジネスホテル4,ホテル,0101000020E6100000AB7C1D01278A6040CA0CB1927C264140,宮島,70,66,0.95,152,125,26,2.007869509735121,18198.445284239355,1.0301737964938333,dummy_accommodation,"{""generated_at"": ""2025-06-07T04:58:54.818605""}",
d11d7a60-7304-4e04-8e98-e13bbae95c98,2025-06-01 07:03:13.792208+00,広島駅_4,広島駅エリア ゲストハウス5,ホテル,0101000020E61000007E9A0FE84E8F60400D65C68CA1324140,広島駅,90,85,0.95,203,192,10,3.296028736051688,22825.006067560746,1.0274628082621178,dummy_accommodation,"{""generated_at"": ""2025-06-07T07:03:13.799542""}",
6eb33eff-6238-4597-881c-29ec9e4a657a,2025-06-07 06:28:15.898299+00,宮島_4,宮島エリア 民泊5,ゲストハウス,0101000020E6100000BE6D6F40228A604079181AF850264140,宮島,176,167,0.95,303,246,56,2.633862288075561,15268.510457546767,1.0732192601343524,dummy_accommodation,"{""generated_at"": ""2025-06-07T06:28:15.910502""}",
725810fd-d61e-487a-b4b6-b4d583f69754,2025-06-07 07:03:13.723314+00,マツダスタジアム_1,マツダスタジアムエリア 旅館2,旅館,0101000020E6100000EF2DC9CA958F6040D02D17AAE8314140,マツダスタジアム,38,36,0.95,79,73,5,2.010302673655859,24536.613406228345,0.9643973331298182,dummy_accommodation,"{""generated_at"": ""2025-06-07T07:03:13.733479""}",
ff274caa-e118-4ed8-828f-ff58966ed6ec,2025-06-08 02:14:45.171371+00,広島駅_1,広島駅エリア 旅館2,ビジネスホテル,0101000020E61000008102FB4D168F60401BF69E016B334140,広島駅,154,146,0.95,271,218,52,2.0157264285721874,12872.694190343293,1.1508444125715007,dummy_accommodation,"{""generated_at"": ""2025-06-08T02:14:45.181248""}",
21b4b606-0e06-42fc-ad43-ad3741d286a6,2025-06-01 11:57:22.043852+00,本通り商店街_3,本通り商店街エリア ホテル4,ゲストハウス,0101000020E610000063152FD4DB8E6040B3C96964DC324140,本通り商店街,130,123,0.95,278,233,44,1.9853551832612992,24284.323832891547,1.0285048518801863,dummy_accommodation,"{""generated_at"": ""2025-06-07T11:57:22.054077""}",
f9557972-7630-4c0d-84c8-5fdd8699255f,2025-06-08 02:20:32.949686+00,原爆ドーム_1,原爆ドームエリア 民泊2,ビジネスホテル,0101000020E61000002711ACE2678E6040B39913C8AA324140,原爆ドーム,191,181,0.95,441,379,61,3.4691019062268333,24686.897688729197,1.0960365313851255,dummy_accommodation,"{""generated_at"": ""2025-06-08T02:20:32.951576""}",
4d79888e-5f96-4a1e-8d90-5a035e11f24a,2025-06-07 11:56:40.338994+00,宮島_2,宮島エリア ホテル3,ホテル,0101000020E6100000B5DCF01C5F8A6040AE805D4B07264140,宮島,56,53,0.95,128,84,43,2.6404903603524517,11321.78918411295,1.1469985014242607,dummy_accommodation,"{""generated_at"": ""2025-06-07T11:56:40.344741""}",
74e148ec-7662-40cc-83bc-c842aace9e69,2025-06-01 07:46:00.610168+00,マツダスタジアム_1,マツダスタジアムエリア ビジネスホテル2,旅館,0101000020E61000004F8D4BD48A8F60409812175CCE314140,マツダスタジアム,113,107,0.95,193,160,32,1.7233379849774768,24803.20584682501,0.9071975856064414,dummy_accommodation,"{""generated_at"": ""2025-06-07T07:46:00.616748""}",
0055c437-e760-4443-82a3-09cc1c07bb46,2025-06-01 11:56:40.399687+00,マツダスタジアム_0,マツダスタジアムエリア 旅館1,旅館,0101000020E61000008BA8C75F978F60401A5A0EE633324140,マツダスタジアム,134,127,0.95,204,176,27,2.8032296759695567,15180.496004144003,1.176210359400787,dummy_accommodation,"{""generated_at"": ""2025-06-07T11:56:40.405393""}",
57b26acc-460a-4488-8bd6-39bb1ac259f9,2025-06-07 06:47:53.817761+00,本通り商店街_0,本通り商店街エリア 民泊1,ビジネスホテル,0101000020E6100000F54593EEDA8E6040DC24822E06324140,本通り商店街,27,25,0.95,44,40,3,3.350227190583973,11894.850064317585,0.9328109944597357,dummy_accommodation,"{""generated_at"": ""2025-06-10T06:47:53.837937""}",
84318507-9372-4732-b0a5-847c70a3e99b,2025-06-07 04:58:54.770023+00,原爆ドーム_2,原爆ドームエリア 旅館3,ビジネスホテル,0101000020E6100000DBFC9DE6A18E6040EF98A61DFC324140,原爆ドーム,159,151,0.95,321,234,86,2.726348804108503,17686.200898514064,0.9604182674086351,dummy_accommodation,"{""generated_at"": ""2025-06-07T04:58:54.771879""}",
1843f681-5f10-4563-b52b-248d2d00628f,2025-06-01 07:46:12.157368+00,マツダスタジアム_3,マツダスタジアムエリア 旅館4,旅館,0101000020E61000009B65A4BDA18F6040A7F5EB2F98314140,マツダスタジアム,199,189,0.95,284,267,16,2.5245939939328066,18527.22510844667,1.0999769686303478,dummy_accommodation,"{""generated_at"": ""2025-06-07T07:46:12.166332""}",
6031505f-93c3-4386-8673-a30067c10658,2025-06-07 02:36:13.207213+00,広島駅_1,広島駅エリア ゲストハウス2,民泊,0101000020E61000002E9285C04F8F60406212064248324140,広島駅,39,37,0.95,67,56,10,3.414849949746845,9356.423375698527,1.0989314700944544,dummy_accommodation,"{""generated_at"": ""2025-06-08T02:36:13.216472""}",
cc01e6da-8d78-492c-b24d-038a89609361,2025-06-07 06:40:39.8644+00,本通り商店街_3,本通り商店街エリア 旅館4,ホテル,0101000020E61000009A0FC1E68B8E6040498AA0FBFA314140,本通り商店街,65,61,0.95,113,96,16,1.8960082371786728,19358.135866141554,1.0496375053192954,dummy_accommodation,"{""generated_at"": ""2025-06-07T06:40:39.877408""}",
b4c610e5-7efe-40d6-9fe5-0b91db95d925,2025-06-07 02:20:32.959253+00,本通り商店街_1,本通り商店街エリア ゲストハウス2,ビジネスホテル,0101000020E610000027498AA8DB8E60404D80A23D9C324140,本通り商店街,151,143,0.95,254,223,30,3.325864730484782,20919.814158057205,1.0538347477559156,dummy_accommodation,"{""generated_at"": ""2025-06-08T02:20:32.964817""}",
a7c8885b-4ed8-4627-9cff-8704af479c83,2025-06-01 04:58:54.81593+00,原爆ドーム_4,原爆ドームエリア 旅館5,ゲストハウス,0101000020E6100000A053E5D8A78E6040761C852047324140,原爆ドーム,127,120,0.95,186,159,26,2.666512611059595,23524.48928316192,0.9180787623150117,dummy_accommodation,"{""generated_at"": ""2025-06-07T04:58:54.817095""}",
bbef8fa8-6361-4346-bf26-dac5a2f528ad,2025-06-07 06:41:13.751365+00,本通り商店街_0,本通り商店街エリア 民泊1,ゲストハウス,0101000020E61000008DEA2B7AC08E60409F13C7FF7A324140,本通り商店街,66,62,0.95,146,124,21,3.2947764742592285,21730.86426028578,1.1045738963034029,dummy_accommodation,"{""generated_at"": ""2025-06-07T06:41:13.765128""}",
2bc575ba-dbda-4975-87c2-5f1aafcdc981,2025-06-07 02:36:13.207213+00,宮島_2,宮島エリア 民泊3,ビジネスホテル,0101000020E610000060CAB307288A60400308A62503264140,宮島,42,39,0.95,64,53,10,3.1704051298504017,23652.93718279698,1.0148247846806,dummy_accommodation,"{""generated_at"": ""2025-06-08T02:36:13.212727""}",
33823079-4ea3-459a-b283-9b8fa9767567,2025-06-07 11:57:21.975663+00,広島駅_4,広島駅エリア 旅館5,ビジネスホテル,0101000020E610000094E40F1C578F60407711178090324140,広島駅,64,60,0.95,126,115,10,3.1393617878590385,20469.789346068665,1.0189670666605433,dummy_accommodation,"{""generated_at"": ""2025-06-07T11:57:21.984838""}",
6e9271bf-df02-41b8-8ee1-64d36b652bfb,2025-06-08 00:49:38.990312+00,本通り商店街_4,本通り商店街エリア 旅館5,ホテル,0101000020E6100000CCEEE8D6AB8E60400B72C8225E324140,本通り商店街,21,19,0.95,45,39,5,2.2051182470178476,21004.619842454034,1.1314316942915517,dummy_accommodation,"{""generated_at"": ""2025-06-09T00:49:39.006258""}",
98397756-7c04-482d-bd37-6e4ba8fd0086,2025-06-01 04:58:54.81593+00,本通り商店街_2,本通り商店街エリア ビジネスホテル3,ゲストハウス,0101000020E610000095DDE0A5A88E60403FAE27A8F1324140,本通り商店街,188,178,0.95,360,291,68,2.750705465808289,15297.625545872377,1.0037912909013174,dummy_accommodation,"{""generated_at"": ""2025-06-07T04:58:54.822935""}",
5d825e2f-e77a-41ec-af56-89a6c7354c1d,2025-06-07 11:56:40.338994+00,広島駅_3,広島駅エリア ビジネスホテル4,民泊,0101000020E6100000EA4E119E158F60401289D88857334140,広島駅,94,89,0.95,180,148,31,2.635326339464859,9338.419028913055,1.0646233857632552,dummy_accommodation,"{""generated_at"": ""2025-06-07T11:56:40.346838""}",
05088e09-4e20-4ed5-91c5-7667f2f8791e,2025-06-07 06:47:53.817761+00,宮島_1,宮島エリア ビジネスホテル2,民泊,0101000020E61000003588CCE6358A604053DC2AB48F254140,宮島,153,145,0.95,272,233,38,1.5472013074097497,10935.006875924048,1.1298250627037767,dummy_accommodation,"{""generated_at"": ""2025-06-10T06:47:53.823077""}",
db7545dc-76d1-4745-b592-29bce8aeb054,2025-06-07 11:55:28.704891+00,原爆ドーム_1,原爆ドームエリア ゲストハウス2,ゲストハウス,0101000020E61000004B3F254E708E6040D79E776EC1324140,原爆ドーム,57,54,0.95,114,94,19,3.2891794904395066,17557.977503263668,1.094736044740772,dummy_accommodation,"{""generated_at"": ""2025-06-07T11:55:28.708383""}",
7e3925f9-96ce-4c36-8cc7-2211af9611c5,2025-06-01 11:57:04.951028+00,宮島_2,宮島エリア 旅館3,旅館,0101000020E610000053B26AC1478A6040EA37120E82264140,宮島,33,31,0.95,54,39,14,1.7923599762604598,15004.801401594974,1.0246105862587236,dummy_accommodation,"{""generated_at"": ""2025-06-07T11:57:04.953879""}",
0dd9b322-1099-49a7-a9ca-54a643708eb8,2025-06-08 02:20:13.513904+00,広島駅_0,広島駅エリア ビジネスホテル1,ホテル,0101000020E6100000B8F8C3812E8F6040663E840EE7324140,広島駅,156,148,0.95,302,255,46,2.3749704493980577,16344.35918831918,1.1905507953214522,dummy_accommodation,"{""generated_at"": ""2025-06-08T02:20:13.519205""}",
e0e56ef5-bb1f-4d76-a773-1301bcf511a1,2025-06-07 04:58:54.770023+00,本通り商店街_3,本通り商店街エリア ビジネスホテル4,ゲストハウス,0101000020E6100000E1E8FECE9F8E6040065F72D5E9324140,本通り商店街,169,160,0.95,313,274,38,3.287487472276961,12187.760372340828,0.9621168429611543,dummy_accommodation,"{""generated_at"": ""2025-06-07T04:58:54.779064""}",
21967590-760a-43c4-9a6a-486b156a8fb6,2025-06-07 05:44:23.234891+00,宮島_1,宮島エリア 旅館2,旅館,0101000020E61000001D0B00964C8A60401E7EFE5D8C254140,宮島,170,161,0.95,402,348,53,3.443055623784491,17850.908158878483,1.1959191278395835,dummy_accommodation,"{""generated_at"": ""2025-06-07T05:44:23.243779""}",
c4c811cd-ef50-4123-93f3-e3a3ab3da690,2025-06-07 02:20:40.853534+00,マツダスタジアム_1,マツダスタジアムエリア 民泊2,ビジネスホテル,0101000020E61000001EB1882C928F60407FAD99EFCC314140,マツダスタジアム,54,51,0.95,100,84,15,1.9837548570171533,12382.65562006854,1.0006886459126334,dummy_accommodation,"{""generated_at"": ""2025-06-08T02:20:40.858726""}",
7e5e566d-cf2a-4f23-b9be-4583ee6fcc64,2025-06-01 04:58:54.81593+00,宮島_0,宮島エリア ホテル1,民泊,0101000020E61000008573F830428A60407321B9BA8C264140,宮島,145,137,0.95,259,193,65,2.1607111161610693,9998.28918837331,1.0160192666108778,dummy_accommodation,"{""generated_at"": ""2025-06-07T04:58:54.817368""}",
80161489-975c-4244-9f58-b6a465933629,2025-06-07 06:40:30.868143+00,本通り商店街_1,本通り商店街エリア ホテル2,旅館,0101000020E6100000DA220EB9A98E60408607D7CAC5324140,本通り商店街,33,31,0.95,73,63,9,2.915070905481649,22030.018109953555,0.9676090320539782,dummy_accommodation,"{""generated_at"": ""2025-06-07T06:40:30.876763""}",
1de819f3-7dc9-4d07-9485-4a97ad89cb0e,2025-06-07 07:46:12.098702+00,広島駅_2,広島駅エリア ゲストハウス3,旅館,0101000020E6100000C1923013448F604010C5357B37334140,広島駅,118,112,0.95,195,166,28,2.5984565444650163,20883.916580582452,0.9497416797238533,dummy_accommodation,"{""generated_at"": ""2025-06-07T07:46:12.104945""}",
a7c4c0cd-6928-4d4c-9976-b9519f39b988,2025-06-01 11:57:22.043852+00,広島駅_1,広島駅エリア ビジネスホテル2,ホテル,0101000020E6100000EAA1F927298F60403F6C3E3AAF324140,広島駅,72,68,0.95,146,131,14,2.0822836024624047,10572.347319347151,1.0544576335336997,dummy_accommodation,"{""generated_at"": ""2025-06-07T11:57:22.049131""}",
9ffc616d-5e3c-4232-97fe-b949f9f47ad5,2025-06-08 02:20:13.513904+00,宮島_0,宮島エリア ホテル1,旅館,0101000020E610000098F5C074258A6040B0F5FA3887264140,宮島,168,159,0.95,286,246,39,3.1971171702868793,20580.074756415444,1.157391097631997,dummy_accommodation,"{""generated_at"": ""2025-06-08T02:20:13.517546""}",
065917cf-67bf-4c76-8a19-80383f16cfac,2025-06-07 00:49:39.007254+00,宮島_2,宮島エリア 旅館3,ホテル,0101000020E61000002E44BABE3B8A604041AB912D27264140,宮島,125,118,0.95,186,142,43,2.1304519159260575,12789.9654551577,0.9583526715616779,dummy_accommodation,"{""generated_at"": ""2025-06-09T00:49:39.014595""}",
1c077366-f73f-41de-8072-1cd0662f7081,2025-06-08 02:20:40.844037+00,広島駅_2,広島駅エリア ゲストハウス3,ホテル,0101000020E610000007CD36904C8F60408B2DDC4412334140,広島駅,34,32,0.95,75,68,6,1.7543373669636022,21393.524060546864,1.085790862687705,dummy_accommodation,"{""generated_at"": ""2025-06-08T02:20:40.849552""}",
3c900ec4-00c5-4d43-8207-498dc255ca5b,2025-06-01 06:41:13.833497+00,本通り商店街_0,本通り商店街エリア 民泊1,ゲストハウス,0101000020E61000008DEA2B7AC08E60409F13C7FF7A324140,本通り商店街,66,62,0.95,120,96,23,1.8549814062084733,15595.72252818369,0.9170043960721845,dummy_accommodation,"{""generated_at"": ""2025-06-07T06:41:13.844344""}",
a257b446-3289-47a9-b4e3-8f9394b640c4,2025-06-07 02:36:13.207213+00,宮島_4,宮島エリア ゲストハウス5,ビジネスホテル,0101000020E6100000A74DC651558A604015AD77C858254140,宮島,151,143,0.95,259,164,94,2.1503559463088324,15271.899401394203,1.1179009828847772,dummy_accommodation,"{""generated_at"": ""2025-06-08T02:36:13.214445""}",
a15350a8-06e0-4138-908f-aa262d5aa471,2025-06-01 07:46:57.289196+00,宮島_0,宮島エリア ゲストハウス1,ホテル,0101000020E61000000727A5A9298A604090576ED3B4254140,宮島,184,174,0.95,313,276,36,1.6989200755446334,8356.8032565228,0.9407916167853754,dummy_accommodation,"{""generated_at"": ""2025-06-07T07:46:57.290947""}",
d35582c9-95de-47fe-a0ed-6d7d81c108db,2025-06-08 00:49:38.990312+00,本通り商店街_1,本通り商店街エリア ビジネスホテル2,ビジネスホテル,0101000020E61000006236A2438E8E60409BEA2D83FD314140,本通り商店街,161,152,0.95,283,259,23,1.7738117803843803,11531.980230925703,1.1915322689773018,dummy_accommodation,"{""generated_at"": ""2025-06-09T00:49:39.004203""}",
cbcf2c84-d4b6-4d66-8236-b0e1e739c43e,2025-06-01 07:46:57.289196+00,宮島_1,宮島エリア ホテル2,ホテル,0101000020E6100000AECC5207378A604006CFD57793254140,宮島,123,116,0.95,274,236,37,2.6068809701226736,15004.799086003499,1.0135137247853923,dummy_accommodation,"{""generated_at"": ""2025-06-07T07:46:57.291320""}",
c5a749ad-201f-48f4-8f1e-86a68392423e,2025-06-07 06:40:39.8644+00,宮島_3,宮島エリア ゲストハウス4,民泊,0101000020E61000006529A43C5C8A6040DCD9EFCEED254140,宮島,95,90,0.95,218,131,86,1.7162524976584284,20226.16773058285,0.9983632465388073,dummy_accommodation,"{""generated_at"": ""2025-06-07T06:40:39.869837""}",
d35e8518-ecb9-4ba5-8201-b458b9718115,2025-06-01 06:40:39.941136+00,本通り商店街_1,本通り商店街エリア ゲストハウス2,ホテル,0101000020E6100000B39AE5B6B88E6040B7BA3C28E4324140,本通り商店街,145,137,0.95,259,224,34,1.9329583016970466,23470.124837463252,1.0873253126777185,dummy_accommodation,"{""generated_at"": ""2025-06-07T06:40:39.950672""}",
3ef60d09-a6b3-4fc1-a393-859ce96a85b8,2025-06-07 06:47:53.817761+00,原爆ドーム_2,原爆ドームエリア ゲストハウス3,民泊,0101000020E610000008F56CFB608E604063F4D63CAC324140,原爆ドーム,127,120,0.95,261,229,31,3.0301511987569283,9974.92751598531,1.1452726037697865,dummy_accommodation,"{""generated_at"": ""2025-06-10T06:47:53.819993""}",
b3a12ce2-38ce-4257-9b05-24a507d52468,2025-06-08 02:14:45.171371+00,広島駅_0,広島駅エリア 旅館1,ゲストハウス,0101000020E6100000F45A43B4108F604054C4F55822334140,広島駅,45,42,0.95,96,84,11,1.6719830340640431,13799.041845282987,1.0501934375257762,dummy_accommodation,"{""generated_at"": ""2025-06-08T02:14:45.180639""}",
0a5f3436-a580-4dcb-abe4-8ac754b20a9e,2025-06-07 06:47:53.817761+00,広島駅_1,広島駅エリア ビジネスホテル2,ホテル,0101000020E61000002EEB5D82438F6040B11F1E0D74324140,広島駅,173,164,0.95,363,297,65,2.2309493925158588,23421.078718073473,1.1859493371859369,dummy_accommodation,"{""generated_at"": ""2025-06-10T06:47:53.827506""}",
e833cf0c-4721-4a32-acc9-57bb739473a0,2025-06-01 07:46:12.157368+00,宮島_1,宮島エリア 民泊2,ホテル,0101000020E61000007FDC7818478A60405176B36961264140,宮島,146,138,0.95,260,160,99,1.9694742983659703,23903.245529965574,0.9966394482783656,dummy_accommodation,"{""generated_at"": ""2025-06-07T07:46:12.160335""}",
