trans_id,lang,translation,category,station_sid,course_sid
鈴が峰住宅西,en,Suzugamine Jutaku-nishi,stop_name,663b7b5b-2ce7-457c-9091-e026a29af510,
鈴が峰住宅西,ko,스즈가미네 주타쿠 니시,stop_name,663b7b5b-2ce7-457c-9091-e026a29af510,
鈴が峰住宅西,zh-cn,铃峰住宅西,stop_name,663b7b5b-2ce7-457c-9091-e026a29af510,
鈴が峰住宅西,zh-tw,鈴峰住宅西,stop_name,663b7b5b-2ce7-457c-9091-e026a29af510,
井口台東,ja,井口台東,stop_name,d987ec41-a1d1-439a-91f3-d56cea1dfab7,
井口台東,ja-Hrkt,いのくちだいひがし,stop_name,d987ec41-a1d1-439a-91f3-d56cea1dfab7,
井口台東,en,Inokuchidai-higashi,stop_name,d987ec41-a1d1-439a-91f3-d56cea1dfab7,
井口台東,ko,이노쿠치다이 히가시,stop_name,d987ec41-a1d1-439a-91f3-d56cea1dfab7,
井口台東,zh-cn,井口台东,stop_name,d987ec41-a1d1-439a-91f3-d56cea1dfab7,
井口台東,zh-tw,井口臺東,stop_name,d987ec41-a1d1-439a-91f3-d56cea1dfab7,
井口台中央,ja,井口台中央,stop_name,b6afeaf8-c375-4971-b7be-9d56a5e83d4b,
井口台中央,ja-Hrkt,いのくちだいちゅうおう,stop_name,b6afeaf8-c375-4971-b7be-9d56a5e83d4b,
井口台中央,en,Inokuchidai-chuo,stop_name,b6afeaf8-c375-4971-b7be-9d56a5e83d4b,
井口台中央,ko,이노쿠치다이 추오,stop_name,b6afeaf8-c375-4971-b7be-9d56a5e83d4b,
井口台中央,zh-cn,井口台中央,stop_name,b6afeaf8-c375-4971-b7be-9d56a5e83d4b,
井口台中央,zh-tw,井口臺中央,stop_name,b6afeaf8-c375-4971-b7be-9d56a5e83d4b,
井口台西,ja,井口台西,stop_name,950085df-2c1b-4083-bb4c-6cb242f85a2b,
井口台西,ja-Hrkt,いのくちだいにし,stop_name,950085df-2c1b-4083-bb4c-6cb242f85a2b,
井口台西,en,Inokuchidai-nishi,stop_name,950085df-2c1b-4083-bb4c-6cb242f85a2b,
井口台西,ko,이노쿠치다이 니시,stop_name,950085df-2c1b-4083-bb4c-6cb242f85a2b,
井口台西,zh-cn,井口台西,stop_name,950085df-2c1b-4083-bb4c-6cb242f85a2b,
井口台西,zh-tw,井口臺西,stop_name,950085df-2c1b-4083-bb4c-6cb242f85a2b,
公園通り入口,ja,公園通り入口,stop_name,bb6b5efc-faf0-4654-a026-caf1a69e713a,
公園通り入口,ja-Hrkt,こうえんどおりいりぐち,stop_name,bb6b5efc-faf0-4654-a026-caf1a69e713a,
公園通り入口,en,Koen-dori-iriguchi,stop_name,bb6b5efc-faf0-4654-a026-caf1a69e713a,
公園通り入口,ko,고엔 도리 이리구치,stop_name,bb6b5efc-faf0-4654-a026-caf1a69e713a,
公園通り入口,zh-cn,公园通入口,stop_name,bb6b5efc-faf0-4654-a026-caf1a69e713a,
公園通り入口,zh-tw,公園通入口,stop_name,bb6b5efc-faf0-4654-a026-caf1a69e713a,
公園南,ja,公園南,stop_name,1ac1141f-1c18-4b77-bc95-de13f84131fd,
公園南,ja-Hrkt,こうえんみなみ,stop_name,1ac1141f-1c18-4b77-bc95-de13f84131fd,
公園南,en,Koen-minami,stop_name,1ac1141f-1c18-4b77-bc95-de13f84131fd,
公園南,ko,고엔 미나미,stop_name,1ac1141f-1c18-4b77-bc95-de13f84131fd,
公園南,zh-cn,公园南,stop_name,1ac1141f-1c18-4b77-bc95-de13f84131fd,
公園南,zh-tw,公園南,stop_name,1ac1141f-1c18-4b77-bc95-de13f84131fd,
井口台小学校前,ja,井口台小学校前,stop_name,5675493f-4673-4542-afe6-a21a5266c472,
井口台小学校前,ja-Hrkt,いのくちだいしょうがっこうまえ,stop_name,5675493f-4673-4542-afe6-a21a5266c472,
井口台小学校前,en,Inokuchidai Shogakko-mae (Inokuchidai Elementary School),stop_name,5675493f-4673-4542-afe6-a21a5266c472,
井口台小学校前,ko,이노쿠치다이 초등학교,stop_name,5675493f-4673-4542-afe6-a21a5266c472,
井口台小学校前,zh-cn,井口台小学前,stop_name,5675493f-4673-4542-afe6-a21a5266c472,
井口台小学校前,zh-tw,井口臺小學前,stop_name,5675493f-4673-4542-afe6-a21a5266c472,
公園北,ja,公園北,stop_name,94a03962-5f98-4aa5-87e6-130b36ca8628,
公園北,ja-Hrkt,こうえんきた,stop_name,94a03962-5f98-4aa5-87e6-130b36ca8628,
公園北,en,Koen-kita,stop_name,94a03962-5f98-4aa5-87e6-130b36ca8628,
公園北,ko,고엔 키타,stop_name,94a03962-5f98-4aa5-87e6-130b36ca8628,
公園北,zh-cn,公园北,stop_name,94a03962-5f98-4aa5-87e6-130b36ca8628,
公園北,zh-tw,公園北,stop_name,94a03962-5f98-4aa5-87e6-130b36ca8628,
井口台パークタウン,ja,井口台パークタウン,stop_name,e0f28195-0082-476a-9879-cd8060e788b7,
井口台パークタウン,ja-Hrkt,いのくちだいぱーくたうん,stop_name,e0f28195-0082-476a-9879-cd8060e788b7,
井口台パークタウン,en,Inokuchidai Park Town,stop_name,e0f28195-0082-476a-9879-cd8060e788b7,
井口台パークタウン,ko,이노쿠치다이 파크타운,stop_name,e0f28195-0082-476a-9879-cd8060e788b7,
井口台パークタウン,zh-cn,井口台Park Town,stop_name,e0f28195-0082-476a-9879-cd8060e788b7,
井口台パークタウン,zh-tw,井口臺Park Town,stop_name,e0f28195-0082-476a-9879-cd8060e788b7,
皆賀,ja,皆賀,stop_name,01004d53-daa4-40cf-b114-7f213edbbf60,
皆賀,ja-Hrkt,みなが,stop_name,01004d53-daa4-40cf-b114-7f213edbbf60,
皆賀,en,Minaga,stop_name,01004d53-daa4-40cf-b114-7f213edbbf60,
皆賀,ko,미나가,stop_name,01004d53-daa4-40cf-b114-7f213edbbf60,
皆賀,zh-cn,皆贺,stop_name,01004d53-daa4-40cf-b114-7f213edbbf60,
皆賀,zh-tw,皆賀,stop_name,01004d53-daa4-40cf-b114-7f213edbbf60,
杉並台団地下,ja,杉並台団地下,stop_name,ae93ef1c-b5d5-41e5-87be-4a907e7861e4,
杉並台団地下,ja-Hrkt,すぎなみだいだんちしも,stop_name,ae93ef1c-b5d5-41e5-87be-4a907e7861e4,
杉並台団地下,en,Suginamidai Danchi-shimo,stop_name,ae93ef1c-b5d5-41e5-87be-4a907e7861e4,
杉並台団地下,ko,스기나미다이 단치 시모,stop_name,ae93ef1c-b5d5-41e5-87be-4a907e7861e4,
杉並台団地下,zh-cn,杉并台团地下,stop_name,ae93ef1c-b5d5-41e5-87be-4a907e7861e4,
杉並台団地下,zh-tw,杉並臺團地下,stop_name,ae93ef1c-b5d5-41e5-87be-4a907e7861e4,
杉並台団地中,ja,杉並台団地中,stop_name,616b1efb-72f0-4d6f-8685-e8990a88279f,
杉並台団地中,ja-Hrkt,すぎなみだいだんちなか,stop_name,616b1efb-72f0-4d6f-8685-e8990a88279f,
杉並台団地中,en,Suginamidai Danchi-naka,stop_name,616b1efb-72f0-4d6f-8685-e8990a88279f,
杉並台団地中,ko,스기나미다이 단치 나카,stop_name,616b1efb-72f0-4d6f-8685-e8990a88279f,
杉並台団地中,zh-cn,杉并台团地中,stop_name,616b1efb-72f0-4d6f-8685-e8990a88279f,
杉並台団地中,zh-tw,杉並臺團地中,stop_name,616b1efb-72f0-4d6f-8685-e8990a88279f,
杉並台団地北,ja,杉並台団地北,stop_name,8b724ac3-f935-4a7e-a03a-9bb72c1250f9,
杉並台団地北,ja-Hrkt,すぎなみだいだんちきた,stop_name,8b724ac3-f935-4a7e-a03a-9bb72c1250f9,
杉並台団地北,en,Suginamidai Danchi-kita,stop_name,8b724ac3-f935-4a7e-a03a-9bb72c1250f9,
杉並台団地北,ko,스기나미다이 단치 키타,stop_name,8b724ac3-f935-4a7e-a03a-9bb72c1250f9,
杉並台団地北,zh-cn,杉并台团地北,stop_name,8b724ac3-f935-4a7e-a03a-9bb72c1250f9,
杉並台団地北,zh-tw,杉並臺團地北,stop_name,8b724ac3-f935-4a7e-a03a-9bb72c1250f9,
杉並台団地口,ja,杉並台団地口,stop_name,cfb09a55-58c8-4e77-8d05-5ef93e03ca06,
杉並台団地口,ja-Hrkt,すぎなみだいだんちぐち,stop_name,cfb09a55-58c8-4e77-8d05-5ef93e03ca06,
杉並台団地口,en,Suginamidai Danchi-guchi,stop_name,cfb09a55-58c8-4e77-8d05-5ef93e03ca06,
杉並台団地口,ko,스기나미다이 단치 구치,stop_name,cfb09a55-58c8-4e77-8d05-5ef93e03ca06,
杉並台団地口,zh-cn,杉并台团地口,stop_name,cfb09a55-58c8-4e77-8d05-5ef93e03ca06,
杉並台団地口,zh-tw,杉並臺團地口,stop_name,cfb09a55-58c8-4e77-8d05-5ef93e03ca06,
薬師が丘団地下,ja,薬師が丘団地下,stop_name,7b46b0f0-3482-4f24-9256-465c104a5790,
薬師が丘団地下,ja-Hrkt,やくしがおかだんちした,stop_name,7b46b0f0-3482-4f24-9256-465c104a5790,
薬師が丘団地下,en,Yakushigaoka Danchi-shita,stop_name,7b46b0f0-3482-4f24-9256-465c104a5790,
薬師が丘団地下,ko,야쿠시가오카 단치 시타,stop_name,7b46b0f0-3482-4f24-9256-465c104a5790,
薬師が丘団地下,zh-cn,药师丘团地下,stop_name,7b46b0f0-3482-4f24-9256-465c104a5790,
薬師が丘団地下,zh-tw,藥師丘團地下,stop_name,7b46b0f0-3482-4f24-9256-465c104a5790,
薬師が丘団地中,ja,薬師が丘団地中,stop_name,dbff49df-402e-425e-ba3f-3f630986a44e,
薬師が丘団地中,ja-Hrkt,やくしがおかだんちなか,stop_name,dbff49df-402e-425e-ba3f-3f630986a44e,
薬師が丘団地中,en,Yakushigaoka Danchi-naka,stop_name,dbff49df-402e-425e-ba3f-3f630986a44e,
薬師が丘団地中,ko,야쿠시가오카 단치 나카,stop_name,dbff49df-402e-425e-ba3f-3f630986a44e,
薬師が丘団地中,zh-cn,药师丘团地中,stop_name,dbff49df-402e-425e-ba3f-3f630986a44e,
薬師が丘団地中,zh-tw,藥師丘團地中,stop_name,dbff49df-402e-425e-ba3f-3f630986a44e,
薬師が丘団地,ja,薬師が丘団地,stop_name,2c7fdf13-f3f8-4ba5-a001-2bc54c78bb9c,
薬師が丘団地,ja-Hrkt,やくしがおかだんち,stop_name,2c7fdf13-f3f8-4ba5-a001-2bc54c78bb9c,
薬師が丘団地,en,Yakushigaoka Danchi,stop_name,2c7fdf13-f3f8-4ba5-a001-2bc54c78bb9c,
薬師が丘団地,ko,야쿠시가오카 단치,stop_name,2c7fdf13-f3f8-4ba5-a001-2bc54c78bb9c,
薬師が丘団地,zh-cn,药师丘团地,stop_name,2c7fdf13-f3f8-4ba5-a001-2bc54c78bb9c,
薬師が丘団地,zh-tw,藥師丘團地,stop_name,2c7fdf13-f3f8-4ba5-a001-2bc54c78bb9c,
薬師が丘団地上,ja,薬師が丘団地上,stop_name,6f11382f-e4ac-4d01-a7dd-58a1a8e66d78,
薬師が丘団地上,ja-Hrkt,やくしがおかだんちかみ,stop_name,6f11382f-e4ac-4d01-a7dd-58a1a8e66d78,
薬師が丘団地上,en,Yakushigaoka Danchi-kami,stop_name,6f11382f-e4ac-4d01-a7dd-58a1a8e66d78,
薬師が丘団地上,ko,야쿠시가오카 단치 카미,stop_name,6f11382f-e4ac-4d01-a7dd-58a1a8e66d78,
薬師が丘団地上,zh-cn,药师丘团地上,stop_name,6f11382f-e4ac-4d01-a7dd-58a1a8e66d78,
薬師が丘団地上,zh-tw,藥師丘團地上,stop_name,6f11382f-e4ac-4d01-a7dd-58a1a8e66d78,
南区役所前,ja,南区役所前,stop_name,48629835-82b7-465c-ab3f-2d633b98fe1e,
南区役所前,ja-Hrkt,みなみくやくしょまえみなみまちいっちょうめ,stop_name,48629835-82b7-465c-ab3f-2d633b98fe1e,
南区役所前,en,Minami Kuyakusho-mae (Minami Ward Office),stop_name,48629835-82b7-465c-ab3f-2d633b98fe1e,
南区役所前,ko,미나미 구청,stop_name,48629835-82b7-465c-ab3f-2d633b98fe1e,
南区役所前,zh-cn,南区政府前,stop_name,48629835-82b7-465c-ab3f-2d633b98fe1e,
南区役所前,zh-tw,南區政府前,stop_name,48629835-82b7-465c-ab3f-2d633b98fe1e,
土居橋,ja,土居橋,stop_name,8d9b9062-1229-40a0-8873-2127faa28441,
土居橋,ja-Hrkt,どいばし,stop_name,8d9b9062-1229-40a0-8873-2127faa28441,
土居橋,en,Doibashi,stop_name,8d9b9062-1229-40a0-8873-2127faa28441,
土居橋,ko,도이바시,stop_name,8d9b9062-1229-40a0-8873-2127faa28441,
土居橋,zh-cn,土居桥,stop_name,8d9b9062-1229-40a0-8873-2127faa28441,
土居橋,zh-tw,土居橋,stop_name,8d9b9062-1229-40a0-8873-2127faa28441,
三入,ja,三入,stop_name,1663e4fb-9493-4be9-a939-0bcbfbef9cef,
三入,ja-Hrkt,みいり,stop_name,1663e4fb-9493-4be9-a939-0bcbfbef9cef,
三入,en,Miiri,stop_name,1663e4fb-9493-4be9-a939-0bcbfbef9cef,
三入,ko,미이리,stop_name,1663e4fb-9493-4be9-a939-0bcbfbef9cef,
三入,zh-cn,三入,stop_name,1663e4fb-9493-4be9-a939-0bcbfbef9cef,
三入,zh-tw,三入,stop_name,1663e4fb-9493-4be9-a939-0bcbfbef9cef,
洞庭,ja,洞庭,stop_name,9db123d6-d16a-4e2c-a1a4-54135e90c65a,
洞庭,ja-Hrkt,どうにわ,stop_name,9db123d6-d16a-4e2c-a1a4-54135e90c65a,
